"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 20, 2019","110.19","110.88","111.08","109.03","13.64M","0.25%"
"Jun 19, 2019","109.91","110.82","111.59","109.69","13.13M","-0.72%"
"Jun 18, 2019","110.71","109.01","111.41","108.98","11.06M","1.36%"
"Jun 17, 2019","109.22","109.70","110.37","109.06","8.13M","-0.55%"
"Jun 14, 2019","109.82","109.57","110.30","108.63","9.08M","0.26%"
"Jun 13, 2019","109.54","109.46","110.16","109.05","8.41M","0.25%"
"Jun 12, 2019","109.27","110.70","110.90","108.89","9.67M","-1.27%"
"Jun 11, 2019","110.68","110.82","111.57","110.37","9.85M","0.31%"
"Jun 10, 2019","110.34","110.75","111.21","110.22","11.38M","1.08%"
"Jun 07, 2019","109.16","109.70","110.02","108.96","10.62M","-1.10%"
"Jun 06, 2019","110.37","110.15","110.87","108.93","8.73M","0.22%"
"Jun 05, 2019","110.13","109.86","110.38","108.64","8.34M","0.36%"
"Jun 04, 2019","109.74","107.85","109.90","107.13","12.86M","3.08%"
"Jun 03, 2019","106.46","105.80","106.86","105.30","11.68M","0.47%"
"May 31, 2019","105.96","105.56","106.59","104.84","10.95M","-1.03%"
"May 30, 2019","107.06","108.65","109.18","106.54","10.37M","-1.07%"
"May 29, 2019","108.22","107.45","108.40","107.06","9.97M","-0.28%"
"May 28, 2019","108.52","109.20","109.83","108.44","11.67M","-1.08%"
"May 24, 2019","109.71","109.52","109.96","109.19","8.54M","0.98%"
"May 23, 2019","108.64","109.64","109.79","107.50","14.56M","-1.97%"
"May 22, 2019","110.82","111.40","111.79","110.75","7.92M","-0.81%"
"May 21, 2019","111.73","111.44","111.92","111.22","7.97M","0.34%"
"May 20, 2019","111.35","110.58","111.81","110.37","8.52M","0.52%"
"May 17, 2019","110.77","110.00","111.75","109.83","9.57M","-0.49%"
"May 16, 2019","111.31","110.62","112.17","110.59","9.67M","1.28%"
"May 15, 2019","109.90","109.21","110.90","108.61","10.14M","-0.38%"
"May 14, 2019","110.32","109.55","111.72","109.50","10.50M","0.79%"
"May 13, 2019","109.45","110.08","110.45","108.98","13.78M","-2.72%"
"May 10, 2019","112.51","111.75","112.84","110.54","13.19M","-0.01%"
"May 09, 2019","112.52","111.14","112.74","110.58","12.21M","-0.08%"
"May 08, 2019","112.61","112.66","113.67","112.46","9.58M","-0.53%"
"May 07, 2019","113.21","114.03","114.03","112.28","15.02M","-1.63%"
"May 06, 2019","115.09","114.18","115.47","113.72","9.39M","-0.89%"
"May 03, 2019","116.12","116.00","116.68","115.67","8.19M","0.62%"
"May 02, 2019","115.41","115.17","115.78","114.58","8.61M","0.22%"
"May 01, 2019","115.16","115.72","117.00","115.11","10.41M","-0.77%"
"Apr 30, 2019","116.05","116.43","116.72","115.26","11.39M","-0.06%"
"Apr 29, 2019","116.12","114.60","117.16","114.44","14.24M","1.44%"
"Apr 26, 2019","114.47","113.95","114.58","113.60","7.89M","0.76%"
"Apr 25, 2019","113.61","113.01","114.14","112.50","9.31M","0.05%"
"Apr 24, 2019","113.55","113.26","114.15","112.81","9.25M","-0.17%"
"Apr 23, 2019","113.74","113.00","114.37","112.85","9.19M","0.12%"
"Apr 22, 2019","113.60","112.83","113.93","112.66","7.98M","0.12%"
"Apr 18, 2019","113.46","114.53","114.94","113.33","12.50M","-0.73%"
"Apr 17, 2019","114.30","111.70","114.66","111.01","17.79M","2.88%"
"Apr 16, 2019","111.10","109.90","111.39","109.86","11.58M","1.06%"
"Apr 15, 2019","109.94","110.92","111.00","109.12","15.16M","-1.14%"
"Apr 12, 2019","111.21","109.44","111.85","108.88","25.83M","4.69%"
"Apr 11, 2019","106.23","105.71","106.73","105.56","11.18M","0.84%"
"Apr 10, 2019","105.34","105.13","105.72","104.47","10.88M","0.45%"
"Apr 09, 2019","104.87","105.08","105.20","104.25","9.09M","-0.74%"
"Apr 08, 2019","105.65","105.11","105.65","104.91","8.06M","0.32%"
"Apr 05, 2019","105.31","105.80","106.11","104.99","9.93M","-0.24%"
"Apr 04, 2019","105.56","104.55","105.73","104.45","11.95M","0.20%"
"Apr 03, 2019","105.35","105.81","106.36","104.78","11.50M","0.20%"
"Apr 02, 2019","105.14","104.60","105.44","104.33","10.30M","0.48%"
"Apr 01, 2019","104.64","102.15","104.68","102.12","17.50M","3.37%"
"Mar 29, 2019","101.23","101.54","101.99","100.58","14.52M","0.52%"
"Mar 28, 2019","100.71","100.00","100.80","99.74","12.45M","1.13%"
"Mar 27, 2019","99.58","99.88","100.45","99.08","12.75M","-0.34%"
"Mar 26, 2019","99.92","99.82","100.40","98.82","15.99M","1.00%"
"Mar 25, 2019","98.93","99.59","100.57","98.09","21.03M","-0.83%"
"Mar 22, 2019","99.76","101.82","102.32","99.52","31.12M","-3.02%"
"Mar 21, 2019","102.87","103.49","103.49","102.28","19.75M","-1.58%"
"Mar 20, 2019","104.52","106.43","106.65","104.41","14.92M","-2.13%"
"Mar 19, 2019","106.80","108.20","108.40","106.55","12.89M","-0.36%"
"Mar 18, 2019","107.19","106.55","107.78","106.50","12.94M","0.60%"
"Mar 15, 2019","106.55","105.41","106.80","105.23","24.81M","1.15%"
"Mar 14, 2019","105.34","104.50","105.87","104.46","10.93M","0.91%"
"Mar 13, 2019","104.39","104.19","104.98","103.95","13.02M","0.34%"
"Mar 12, 2019","104.04","104.59","104.79","103.75","10.22M","-0.30%"
