"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 22, 2017","150.85","150.94","151.52","150.31","1.89M","0.21%"
"Dec 21, 2017","150.53","151.45","152.23","150.43","2.79M","-0.61%"
"Dec 20, 2017","151.45","152.51","152.73","151.04","1.99M","-0.15%"
"Dec 19, 2017","151.68","152.96","153.16","151.43","2.71M","-0.94%"
"Dec 18, 2017","153.12","154.14","154.65","153.06","3.53M","-0.18%"
"Dec 15, 2017","153.40","152.65","153.62","150.86","5.07M","0.97%"
"Dec 14, 2017","151.93","151.92","153.55","151.78","3.02M","0.16%"
"Dec 13, 2017","151.69","152.50","153.44","151.66","3.62M","-0.53%"
"Dec 12, 2017","152.50","150.83","153.73","150.61","3.36M","1.07%"
"Dec 11, 2017","150.88","150.22","151.25","150.10","3.39M","0.66%"
"Dec 08, 2017","149.89","150.42","150.44","149.17","2.52M","0.29%"
"Dec 07, 2017","149.45","147.51","150.41","147.51","3.42M","1.38%"
"Dec 06, 2017","147.42","145.07","148.07","144.62","3.75M","1.58%"
"Dec 05, 2017","145.13","143.70","146.32","140.61","6.81M","1.19%"
"Dec 04, 2017","143.43","149.92","150.59","143.38","7.49M","-4.18%"
"Dec 01, 2017","149.69","150.40","150.99","147.35","3.93M","-0.52%"
"Nov 30, 2017","150.47","149.32","151.17","148.21","6.94M","1.43%"
"Nov 29, 2017","148.35","154.35","154.47","145.28","7.22M","-3.79%"
"Nov 28, 2017","154.19","153.51","154.65","153.36","3.87M","0.80%"
"Nov 27, 2017","152.97","153.07","153.94","152.72","3.26M","0.15%"
"Nov 24, 2017","152.74","151.40","153.00","151.20","1.58M","0.99%"
"Nov 22, 2017","151.25","152.41","152.55","150.95","2.66M","-0.83%"
"Nov 21, 2017","152.51","149.97","152.63","149.93","4.00M","1.97%"
"Nov 20, 2017","149.56","149.36","150.29","149.23","2.05M","0.36%"
"Nov 17, 2017","149.02","149.33","149.52","148.28","3.19M","-0.87%"
"Nov 16, 2017","150.33","149.00","150.54","148.60","2.72M","1.35%"
"Nov 15, 2017","148.33","149.37","149.51","148.10","3.06M","-1.08%"
"Nov 14, 2017","149.95","149.28","150.49","149.05","3.06M","0.17%"
"Nov 13, 2017","149.69","148.76","150.20","148.74","1.75M","0.10%"
"Nov 10, 2017","149.54","149.00","149.76","148.71","1.80M","0.17%"
"Nov 09, 2017","149.29","149.27","149.87","147.59","2.72M","-0.45%"
"Nov 08, 2017","149.97","149.47","150.24","148.20","3.79M","0.00%"
"Nov 07, 2017","149.97","150.31","150.47","148.92","2.68M","-0.08%"
"Nov 06, 2017","150.09","149.21","150.46","148.96","3.14M","0.54%"
"Nov 03, 2017","149.29","148.41","149.36","147.71","2.34M","0.70%"
"Nov 02, 2017","148.25","148.33","149.21","147.47","3.88M","-0.43%"
"Nov 01, 2017","148.89","149.95","151.49","148.78","4.53M","0.08%"
"Oct 31, 2017","148.77","150.63","152.00","146.15","7.61M","-0.12%"
"Oct 30, 2017","148.95","151.30","151.48","148.58","6.56M","0.29%"
"Oct 27, 2017","148.52","146.83","148.52","146.06","3.49M","1.32%"
"Oct 26, 2017","146.59","147.00","147.37","146.35","2.57M","0.24%"
"Oct 25, 2017","146.24","146.50","146.98","145.21","3.44M","0.30%"
"Oct 24, 2017","145.80","146.19","146.49","145.35","2.92M","0.16%"
"Oct 23, 2017","145.56","146.00","146.50","145.30","2.51M","0.12%"
"Oct 20, 2017","145.38","145.63","145.73","144.57","3.55M","0.28%"
"Oct 19, 2017","144.98","145.39","146.12","144.66","4.17M","-0.83%"
"Oct 18, 2017","146.19","145.83","146.77","145.60","2.53M","0.18%"
"Oct 17, 2017","145.93","146.33","146.46","145.53","3.00M","-0.20%"
"Oct 16, 2017","146.22","148.04","148.04","145.16","2.59M","-0.76%"
"Oct 13, 2017","147.34","147.51","148.45","147.29","2.34M","0.41%"
"Oct 12, 2017","146.74","146.83","148.16","146.44","3.23M","-0.07%"
"Oct 11, 2017","146.85","145.60","147.12","145.60","3.34M","0.82%"
"Oct 10, 2017","145.65","144.78","146.37","144.78","2.59M","0.76%"
"Oct 09, 2017","144.55","143.48","145.18","142.90","2.56M","0.72%"
"Oct 06, 2017","143.52","143.50","143.78","142.77","3.07M","-0.16%"
"Oct 05, 2017","143.75","142.56","143.78","142.43","2.72M","1.17%"
"Oct 04, 2017","142.09","142.73","143.00","141.32","3.25M","-0.65%"
"Oct 03, 2017","143.02","141.99","143.18","141.70","2.51M","0.85%"
"Oct 02, 2017","141.82","141.90","142.93","141.47","2.30M","0.44%"
"Sep 29, 2017","141.20","140.83","141.74","140.42","2.60M","0.71%"
"Sep 28, 2017","140.20","139.44","140.21","138.84","2.73M","0.38%"
"Sep 27, 2017","139.67","138.80","140.18","138.55","3.72M","0.94%"
"Sep 26, 2017","138.37","139.02","139.38","137.75","3.16M","-0.14%"
"Sep 25, 2017","138.57","142.07","142.10","138.44","5.54M","-2.34%"
"Sep 22, 2017","141.89","141.50","142.40","141.50","1.86M","0.12%"
"Sep 21, 2017","141.72","141.69","142.18","141.19","2.84M","-0.37%"
"Sep 20, 2017","142.24","142.25","143.07","141.42","2.75M","-0.18%"
"Sep 19, 2017","142.49","141.93","143.59","141.87","4.18M","0.77%"
"Sep 18, 2017","141.40","141.66","141.69","140.51","2.84M","-0.13%"
"Sep 15, 2017","141.58","142.32","142.69","139.81","6.15M","0.08%"
"Sep 14, 2017","141.47","139.50","141.80","139.37","4.18M","0.98%"
"Sep 13, 2017","140.10","142.02","142.13","139.54","3.61M","-1.63%"
"Sep 12, 2017","142.42","142.66","143.52","141.81","3.77M","0.30%"
"Sep 11, 2017","141.99","139.36","141.99","139.18","5.46M","3.48%"
"Sep 08, 2017","137.22","136.22","137.74","136.06","4.45M","0.51%"
"Sep 07, 2017","136.53","136.08","138.64","135.65","7.27M","2.74%"
"Sep 06, 2017","132.89","132.99","133.66","132.59","3.65M","0.17%"
"Sep 05, 2017","132.66","132.84","132.93","131.68","2.76M","-0.44%"
"Sep 01, 2017","133.24","133.84","133.90","133.14","2.45M","-0.05%"
"Aug 31, 2017","133.30","134.20","134.50","133.28","4.37M","-0.37%"
"Aug 30, 2017","133.80","133.93","134.24","133.48","3.23M","-0.03%"
"Aug 29, 2017","133.84","133.10","134.21","132.74","2.12M","-0.01%"
"Aug 28, 2017","133.85","133.15","134.00","132.71","2.15M","0.83%"
"Aug 25, 2017","132.75","133.30","133.60","132.56","2.22M","-0.16%"
"Aug 24, 2017","132.96","133.23","133.46","131.98","2.05M","-0.08%"
"Aug 23, 2017","133.07","133.18","133.48","132.67","2.01M","-0.55%"
"Aug 22, 2017","133.80","132.51","134.24","132.28","2.18M","1.41%"
"Aug 21, 2017","131.94","131.35","132.09","131.13","1.81M","0.61%"
"Aug 18, 2017","131.14","130.56","131.97","130.36","3.17M","0.20%"
"Aug 17, 2017","130.88","132.16","132.50","130.82","2.67M","-1.13%"
"Aug 16, 2017","132.37","132.17","132.63","131.81","2.00M","0.60%"
"Aug 15, 2017","131.58","131.42","131.99","130.95","2.16M","0.37%"
"Aug 14, 2017","131.09","129.23","131.29","129.00","2.79M","1.98%"
"Aug 11, 2017","128.55","128.16","129.42","127.86","2.48M","0.69%"
"Aug 10, 2017","127.67","129.17","129.41","127.59","2.59M","-1.58%"
"Aug 09, 2017","129.72","129.09","130.03","128.77","1.79M","-0.09%"
"Aug 08, 2017","129.84","130.13","130.31","129.30","2.06M","-0.41%"
"Aug 07, 2017","130.38","129.99","130.50","129.55","1.59M","0.43%"
"Aug 04, 2017","129.82","130.22","130.25","129.44","2.21M","-0.05%"
"Aug 03, 2017","129.89","130.40","130.57","129.24","2.57M","-0.55%"
"Aug 02, 2017","130.61","129.74","130.61","129.18","3.58M","0.86%"
"Aug 01, 2017","129.49","128.66","129.98","128.50","4.01M","1.32%"
"Jul 31, 2017","127.80","128.00","128.45","127.40","3.35M","-0.09%"
"Jul 28, 2017","127.91","128.96","129.99","127.31","5.26M","-0.79%"
"Jul 27, 2017","128.93","132.00","132.20","126.55","4.91M","-1.57%"
"Jul 26, 2017","130.99","129.92","131.18","129.76","3.55M","0.78%"
"Jul 25, 2017","129.98","130.00","130.18","129.22","2.48M","0.36%"
"Jul 24, 2017","129.52","129.39","129.90","128.60","3.07M","0.19%"
"Jul 21, 2017","129.27","128.53","130.20","128.32","4.38M","0.62%"
"Jul 20, 2017","128.47","128.40","128.84","127.94","2.35M","0.34%"
"Jul 19, 2017","128.04","127.73","128.27","127.56","2.55M","0.24%"
"Jul 18, 2017","127.73","127.11","128.16","127.00","3.73M","0.24%"
"Jul 17, 2017","127.43","127.26","127.58","126.54","2.29M","0.33%"
"Jul 14, 2017","127.01","125.56","127.53","125.56","2.69M","1.23%"
"Jul 13, 2017","125.47","125.62","126.40","125.37","3.33M","0.15%"
"Jul 12, 2017","125.28","125.00","125.75","124.60","2.77M","0.85%"
"Jul 11, 2017","124.23","122.81","124.71","122.50","3.89M","1.22%"
"Jul 10, 2017","122.73","122.16","123.19","121.82","2.89M","0.43%"
