Date,Price,Open,High,Low,Vol.,Change %
03-Feb-19,3501.70 ,3564.50 ,3566.80 ,3470.10 ,7.86K,-1.76%
02-Feb-19,3564.30 ,3534.77 ,3575.40 ,3500.80 ,10.89K,0.79%
01-Feb-19,3536.20 ,3502.70 ,3557.20 ,3465.00 ,10.04K,1.00%
31-Jan-19,3501.10 ,3529.70 ,3565.70 ,3482.20 ,8.57K,-0.81%
30-Jan-19,3529.60 ,3478.00 ,3548.00 ,3451.50 ,12.58K,1.49%
29-Jan-19,3477.90 ,3501.10 ,3512.50 ,3427.18 ,10.47K,-0.68%
28-Jan-19,3501.89 ,3597.10 ,3597.90 ,3450.30 ,17.02K,-2.65%
27-Jan-19,3597.10 ,3630.70 ,3642.50 ,3544.00 ,11.45K,-0.93%
26-Jan-19,3630.70 ,3629.00 ,3745.80 ,3624.80 ,13.00K,0.05%
25-Jan-19,3628.90 ,3653.04 ,3663.40 ,3582.10 ,7.38K,-0.65%
24-Jan-19,3652.60 ,3621.70 ,3670.00 ,3589.90 ,7.87K,0.90%
23-Jan-19,3619.91 ,3639.00 ,3677.00 ,3591.20 ,7.97K,-0.53%
22-Jan-19,3639.10 ,3579.40 ,3676.30 ,3488.30 ,18.08K,1.67%
21-Jan-19,3579.40 ,3588.60 ,3614.80 ,3550.00 ,10.81K,-0.19%
20-Jan-19,3586.10 ,3762.30 ,3796.00 ,3548.30 ,20.62K,-4.68%
19-Jan-19,3762.30 ,3674.10 ,3858.50 ,3673.90 ,13.39K,2.36%
18-Jan-19,3675.70 ,3722.50 ,3723.90 ,3652.40 ,5.65K,-1.27%
17-Jan-19,3723.00 ,3671.27 ,3725.00 ,3610.00 ,10.86K,1.41%
16-Jan-19,3671.20 ,3657.00 ,3750.00 ,3642.90 ,13.23K,0.40%
15-Jan-19,3656.50 ,3749.30 ,3769.50 ,3625.10 ,13.32K,-2.48%
14-Jan-19,3749.30 ,3591.00 ,3798.70 ,3581.76 ,14.84K,4.41%
13-Jan-19,3591.00 ,3702.00 ,3712.90 ,3570.00 ,12.59K,-3.00%
12-Jan-19,3702.00 ,3712.80 ,3734.00 ,3674.40 ,9.29K,-0.38%
11-Jan-19,3716.10 ,3712.80 ,3777.40 ,3666.60 ,13.13K,0.09%
10-Jan-19,3712.80 ,4083.30 ,4136.10 ,3687.20 ,35.02K,-9.07%
09-Jan-19,4083.20 ,4100.00 ,4165.50 ,4036.00 ,20.63K,-0.41%
08-Jan-19,4100.00 ,4113.90 ,4210.00 ,4056.20 ,18.72K,-0.34%
07-Jan-19,4113.90 ,4170.90 ,4196.90 ,4078.50 ,11.32K,-1.38%
06-Jan-19,4171.50 ,3911.00 ,4214.50 ,3892.90 ,25.17K,6.66%
05-Jan-19,3911.00 ,3954.80 ,4014.90 ,3901.40 ,14.87K,-1.11%
04-Jan-19,3954.90 ,3923.20 ,3985.80 ,3853.30 ,13.23K,0.81%
03-Jan-19,3923.20 ,4049.90 ,4055.10 ,3882.00 ,10.92K,-3.09%
02-Jan-19,4048.50 ,3963.10 ,4082.20 ,3920.10 ,19.43K,2.16%
01-Jan-19,3963.05 ,3832.63 ,3981.88 ,3788.37 ,13.85K,3.46%
31-Dec-18,3830.50 ,3976.65 ,3986.90 ,3779.50 ,15.79K,-3.72%
30-Dec-18,3978.30 ,3893.80 ,4003.00 ,3845.20 ,17.73K,2.35%
29-Dec-18,3887.00 ,4033.90 ,4099.70 ,3864.60 ,18.70K,-3.71%
28-Dec-18,4036.70 ,3712.00 ,4094.90 ,3696.30 ,26.92K,8.67%
27-Dec-18,3714.70 ,3930.00 ,3954.90 ,3688.00 ,23.61K,-5.47%
26-Dec-18,3929.80 ,3909.70 ,3990.00 ,3812.10 ,19.13K,0.51%
25-Dec-18,3909.70 ,4140.70 ,4152.10 ,3815.50 ,33.73K,-5.68%
24-Dec-18,4145.20 ,4071.70 ,4384.00 ,4069.00 ,38.00K,1.71%
23-Dec-18,4075.70 ,4135.00 ,4210.00 ,4036.80 ,24.47K,-1.43%
22-Dec-18,4135.00 ,3975.90 ,4147.30 ,3919.50 ,19.51K,4.00%
21-Dec-18,3976.10 ,4214.60 ,4283.00 ,3913.30 ,43.52K,-5.66%
20-Dec-18,4214.50 ,3810.00 ,4275.66 ,3788.60 ,65.87K,10.62%
19-Dec-18,3810.00 ,3780.10 ,4041.10 ,3758.00 ,55.26K,0.79%
18-Dec-18,3780.10 ,3625.00 ,3780.90 ,3551.00 ,29.43K,4.28%
17-Dec-18,3625.10 ,3299.90 ,3711.52 ,3285.50 ,35.72K,9.85%
16-Dec-18,3299.90 ,3282.20 ,3380.32 ,3278.00 ,19.10K,0.45%
15-Dec-18,3285.10 ,3281.60 ,3323.80 ,3216.10 ,17.89K,0.07%
14-Dec-18,3282.80 ,3354.40 ,3390.80 ,3226.40 ,28.56K,-2.13%
13-Dec-18,3354.40 ,3535.60 ,3539.10 ,3322.20 ,22.24K,-5.13%
12-Dec-18,3535.60 ,3435.29 ,3611.16 ,3415.10 ,20.93K,2.92%
11-Dec-18,3435.29 ,3523.50 ,3549.57 ,3384.00 ,24.05K,-2.54%
10-Dec-18,3524.90 ,3642.10 ,3697.90 ,3475.81 ,22.60K,-3.15%
09-Dec-18,3639.60 ,3506.00 ,3766.60 ,3469.70 ,25.08K,3.81%
08-Dec-18,3506.00 ,3460.00 ,3784.78 ,3316.20 ,39.08K,1.33%
07-Dec-18,3460.00 ,3528.60 ,3624.80 ,3278.40 ,74.08K,-2.02%
06-Dec-18,3531.30 ,3770.50 ,3908.00 ,3506.00 ,58.22K,-6.21%
05-Dec-18,3765.30 ,3982.20 ,4000.09 ,3751.10 ,28.43K,-5.44%
04-Dec-18,3981.90 ,3903.82 ,4131.06 ,3793.10 ,33.69K,2.07%
03-Dec-18,3901.20 ,4172.95 ,4178.50 ,3836.23 ,36.86K,-6.21%
02-Dec-18,4159.70 ,4241.40 ,4353.20 ,4127.20 ,24.40K,-1.96%
01-Dec-18,4243.00 ,4043.60 ,4339.00 ,3978.80 ,27.50K,5.07%
30-Nov-18,4038.30 ,4323.30 ,4357.40 ,3966.23 ,42.38K,-6.37%
