"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2019","68.98","69.18","70.01","68.45","18.15M","0.28%"
"Sep 09, 2019","68.79","66.76","69.30","66.69","20.19M","4.27%"
"Sep 06, 2019","65.97","66.19","66.50","65.75","10.48M","-0.56%"
"Sep 05, 2019","66.34","65.65","67.28","65.61","14.73M","3.20%"
"Sep 04, 2019","64.28","64.00","64.48","63.84","9.69M","1.36%"
"Sep 03, 2019","63.42","64.00","64.04","62.32","11.99M","-1.45%"
"Aug 30, 2019","64.35","64.34","64.82","64.19","11.85M","0.70%"
"Aug 29, 2019","63.90","63.31","64.23","63.10","11.48M","2.47%"
"Aug 28, 2019","62.36","61.30","62.80","61.30","12.35M","1.14%"
"Aug 27, 2019","61.66","63.01","63.10","61.16","17.22M","-1.69%"
"Aug 26, 2019","62.72","62.57","62.82","62.17","10.63M","1.24%"
"Aug 23, 2019","61.95","63.28","64.13","61.52","18.00M","-3.07%"
"Aug 22, 2019","63.91","63.81","64.21","63.41","9.72M","1.04%"
"Aug 21, 2019","63.25","64.13","64.17","63.06","14.69M","-0.27%"
"Aug 20, 2019","63.42","63.72","64.08","63.35","9.82M","-1.38%"
"Aug 19, 2019","64.31","64.82","64.91","64.16","13.31M","1.31%"
"Aug 16, 2019","63.48","61.93","63.66","61.85","16.45M","3.52%"
"Aug 15, 2019","61.32","61.98","62.37","60.72","16.34M","-0.15%"
"Aug 14, 2019","61.41","62.88","63.04","61.18","29.37M","-5.28%"
"Aug 13, 2019","64.83","63.90","65.96","63.51","19.11M","0.92%"
"Aug 12, 2019","64.24","64.61","64.79","63.84","13.04M","-2.74%"
"Aug 09, 2019","66.05","66.33","66.57","65.21","13.60M","-1.03%"
"Aug 08, 2019","66.74","65.85","66.79","65.63","13.58M","2.46%"
"Aug 07, 2019","65.14","64.63","65.32","63.64","18.42M","-1.68%"
"Aug 06, 2019","66.25","66.00","66.33","64.83","12.41M","1.64%"
"Aug 05, 2019","65.18","65.60","65.82","64.58","21.14M","-3.59%"
"Aug 02, 2019","67.61","67.61","68.06","66.62","14.77M","-1.08%"
"Aug 01, 2019","68.35","70.67","71.09","67.60","22.57M","-3.95%"
"Jul 31, 2019","71.16","71.40","71.66","70.81","13.62M","-0.77%"
"Jul 30, 2019","71.71","71.03","71.71","70.58","9.21M","-0.07%"
"Jul 29, 2019","71.76","71.91","72.34","71.73","8.56M","-0.55%"
"Jul 26, 2019","72.16","72.15","72.64","71.84","10.63M","1.08%"
"Jul 25, 2019","71.39","72.96","73.08","70.93","15.70M","-2.22%"
"Jul 24, 2019","73.01","71.66","73.08","71.66","12.51M","1.42%"
"Jul 23, 2019","71.99","71.33","72.18","71.30","11.80M","1.24%"
"Jul 22, 2019","71.11","70.72","71.29","70.67","7.93M","0.27%"
"Jul 19, 2019","70.92","71.73","72.17","70.86","11.18M","-1.21%"
